Number of Learning Problems, Population Size, Average Fitness, Average Specificity, Macro Classifier Proportion, Average Number of Steps to Goal
5, 36, 0.6064718447697348, 6.194444444444445, 0.3888888888888889, 81.41
10, 55, 0.628031189102587, 6.2727272727272725, 0.4, 81.41
